#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],b_w_RS_S_x [rad s^-1],b_w_RS_S_y [rad s^-1],b_w_RS_S_z [rad s^-1],b_a_RS_S_x [m s^-2],b_a_RS_S_y [m s^-2],b_a_RS_S_z [m s^-2]
48240000000,0.000000000,0.000000000,0.000000000,0.526840413,0.789688345,0.310002831,0.052246927,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48245000000,0.000000000,0.000000000,0.000000000,0.526621748,0.789933274,0.309805816,0.051916417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48250000000,0.000000000,0.000000000,0.000000000,0.526403847,0.790177538,0.309608355,0.051585992,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48255000000,0.000000000,0.000000000,0.000000000,0.526186713,0.790421138,0.309410449,0.051255652,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48260000000,0.000000000,0.000000000,0.000000000,0.525970345,0.790664074,0.309212099,0.050925398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48265000000,0.000000000,0.000000000,0.000000000,0.525754745,0.790906345,0.309013307,0.050595230,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48270000000,0.000000000,0.000000000,0.000000000,0.525539915,0.791147952,0.308814072,0.050265147,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48275000000,0.000000000,0.000000000,0.000000000,0.525325855,0.791388894,0.308614395,0.049935151,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48280000000,0.000000000,0.000000000,0.000000000,0.525112567,0.791629171,0.308414278,0.049605242,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48285000000,0.000000000,0.000000000,0.000000000,0.524900052,0.791868784,0.308213720,0.049275420,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48290000000,0.000000000,0.000000000,0.000000000,0.524688312,0.792107732,0.308012722,0.048945684,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48295000000,0.000000000,0.000000000,0.000000000,0.524477347,0.792346014,0.307811286,0.048616037,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48300000000,0.000000000,0.000000000,0.000000000,0.524267159,0.792583631,0.307609411,0.048286477,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48305000000,0.000000000,0.000000000,0.000000000,0.524057749,0.792820583,0.307407099,0.047957005,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48310000000,0.000000000,0.000000000,0.000000000,0.523849117,0.793056870,0.307204350,0.047627622,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48315000000,0.000000000,0.000000000,0.000000000,0.523641267,0.793292491,0.307001165,0.047298327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48320000000,0.000000000,0.000000000,0.000000000,0.523434197,0.793527447,0.306797545,0.046969122,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48325000000,0.000000000,0.000000000,0.000000000,0.523227911,0.793761737,0.306593491,0.046640005,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48330000000,0.000000000,0.000000000,0.000000000,0.523022408,0.793995361,0.306389002,0.046310978,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48335000000,0.000000000,0.000000000,0.000000000,0.522817690,0.794228320,0.306184080,0.045982041,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48340000000,0.000000000,0.000000000,0.000000000,0.522613759,0.794460612,0.305978726,0.045653193,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48345000000,0.000000000,0.000000000,0.000000000,0.522410615,0.794692239,0.305772940,0.045324437,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48350000000,0.000000000,0.000000000,0.000000000,0.522208260,0.794923199,0.305566723,0.044995770,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48355000000,0.000000000,0.000000000,0.000000000,0.522006695,0.795153493,0.305360075,0.044667195,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48360000000,0.000000000,0.000000000,0.000000000,0.521805920,0.795383121,0.305152998,0.044338710,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48365000000,0.000000000,0.000000000,0.000000000,0.521605938,0.795612082,0.304945492,0.044010317,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48370000000,0.000000000,0.000000000,0.000000000,0.521406749,0.795840376,0.304737557,0.043682016,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48375000000,0.000000000,0.000000000,0.000000000,0.521208354,0.796068005,0.304529196,0.043353806,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48380000000,0.000000000,0.000000000,0.000000000,0.521010755,0.796294966,0.304320407,0.043025689,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48385000000,0.000000000,0.000000000,0.000000000,0.520813953,0.796521260,0.304111192,0.042697664,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48390000000,0.000000000,0.000000000,0.000000000,0.520617949,0.796746888,0.303901552,0.042369731,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48395000000,0.000000000,0.000000000,0.000000000,0.520422744,0.796971849,0.303691487,0.042041892,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48400000000,0.000000000,0.000000000,0.000000000,0.520228339,0.797196142,0.303480999,0.041714146,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48405000000,0.000000000,0.000000000,0.000000000,0.520034735,0.797419768,0.303270087,0.041386493,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48410000000,0.000000000,0.000000000,0.000000000,0.519841934,0.797642727,0.303058752,0.041058934,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48415000000,0.000000000,0.000000000,0.000000000,0.519649936,0.797865019,0.302846996,0.040731469,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48420000000,0.000000000,0.000000000,0.000000000,0.519458743,0.798086643,0.302634818,0.040404098,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48425000000,0.000000000,0.000000000,0.000000000,0.519268356,0.798307600,0.302422220,0.040076822,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48430000000,0.000000000,0.000000000,0.000000000,0.519078776,0.798527888,0.302209202,0.039749640,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48435000000,0.000000000,0.000000000,0.000000000,0.518890004,0.798747509,0.301995765,0.039422553,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48440000000,0.000000000,0.000000000,0.000000000,0.518702041,0.798966463,0.301781910,0.039095562,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48445000000,0.000000000,0.000000000,0.000000000,0.518514888,0.799184748,0.301567638,0.038768666,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48450000000,0.000000000,0.000000000,0.000000000,0.518328547,0.799402365,0.301352948,0.038441865,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48455000000,0.000000000,0.000000000,0.000000000,0.518143018,0.799619314,0.301137843,0.038115161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48460000000,0.000000000,0.000000000,0.000000000,0.517958303,0.799835595,0.300922321,0.037788553,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48465000000,0.000000000,0.000000000,0.000000000,0.517774402,0.800051207,0.300706386,0.037462041,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48470000000,0.000000000,0.000000000,0.000000000,0.517591317,0.800266151,0.300490036,0.037135626,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48475000000,0.000000000,0.000000000,0.000000000,0.517409049,0.800480426,0.300273272,0.036809307,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48480000000,0.000000000,0.000000000,0.000000000,0.517227599,0.800694033,0.300056096,0.036483086,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48485000000,0.000000000,0.000000000,0.000000000,0.517046968,0.800906971,0.299838508,0.036156962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48490000000,0.000000000,0.000000000,0.000000000,0.516867157,0.801119240,0.299620509,0.035830936,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48495000000,0.000000000,0.000000000,0.000000000,0.516688167,0.801330840,0.299402100,0.035505008,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48500000000,0.000000000,0.000000000,0.000000000,0.516509999,0.801541771,0.299183280,0.035179178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48505000000,0.000000000,0.000000000,0.000000000,0.516332654,0.801752034,0.298964052,0.034853446,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48510000000,0.000000000,0.000000000,0.000000000,0.516156134,0.801961626,0.298744415,0.034527812,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48515000000,0.000000000,0.000000000,0.000000000,0.515980439,0.802170550,0.298524370,0.034202278,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48520000000,0.000000000,0.000000000,0.000000000,0.515805570,0.802378804,0.298303919,0.033876842,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48525000000,0.000000000,0.000000000,0.000000000,0.515631529,0.802586389,0.298083061,0.033551505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48530000000,0.000000000,0.000000000,0.000000000,0.515458317,0.802793304,0.297861797,0.033226268,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48535000000,0.000000000,0.000000000,0.000000000,0.515285934,0.802999549,0.297640129,0.032901131,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48540000000,0.000000000,0.000000000,0.000000000,0.515114381,0.803205125,0.297418056,0.032576093,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48545000000,0.000000000,0.000000000,0.000000000,0.514943660,0.803410030,0.297195580,0.032251156,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48550000000,0.000000000,0.000000000,0.000000000,0.514773772,0.803614266,0.296972702,0.031926319,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48555000000,0.000000000,0.000000000,0.000000000,0.514604717,0.803817831,0.296749421,0.031601582,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48560000000,0.000000000,0.000000000,0.000000000,0.514436497,0.804020727,0.296525739,0.031276946,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48565000000,0.000000000,0.000000000,0.000000000,0.514269113,0.804222952,0.296301656,0.030952412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48570000000,0.000000000,0.000000000,0.000000000,0.514102565,0.804424507,0.296077173,0.030627978,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48575000000,0.000000000,0.000000000,0.000000000,0.513936855,0.804625391,0.295852292,0.030303646,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48580000000,0.000000000,0.000000000,0.000000000,0.513771984,0.804825604,0.295627011,0.029979415,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48585000000,0.000000000,0.000000000,0.000000000,0.513607952,0.805025147,0.295401333,0.029655286,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48590000000,0.000000000,0.000000000,0.000000000,0.513444761,0.805224020,0.295175258,0.029331259,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48595000000,0.000000000,0.000000000,0.000000000,0.513282412,0.805422221,0.294948786,0.029007335,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48600000000,0.000000000,0.000000000,0.000000000,0.513120905,0.805619751,0.294721918,0.028683512,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48605000000,0.000000000,0.000000000,0.000000000,0.512960242,0.805816610,0.294494656,0.028359793,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48610000000,0.000000000,0.000000000,0.000000000,0.512800424,0.806012799,0.294266999,0.028036176,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48615000000,0.000000000,0.000000000,0.000000000,0.512641451,0.806208315,0.294038949,0.027712663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48620000000,0.000000000,0.000000000,0.000000000,0.512483325,0.806403161,0.293810505,0.027389252,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48625000000,0.000000000,0.000000000,0.000000000,0.512326046,0.806597335,0.293581670,0.027065946,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48630000000,0.000000000,0.000000000,0.000000000,0.512169616,0.806790837,0.293352443,0.026742742,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48635000000,0.000000000,0.000000000,0.000000000,0.512014035,0.806983668,0.293122825,0.026419643,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48640000000,0.000000000,0.000000000,0.000000000,0.511859305,0.807175826,0.292892817,0.026096648,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48645000000,0.000000000,0.000000000,0.000000000,0.511705426,0.807367313,0.292662420,0.025773757,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48650000000,0.000000000,0.000000000,0.000000000,0.511552399,0.807558128,0.292431634,0.025450970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48655000000,0.000000000,0.000000000,0.000000000,0.511400225,0.807748271,0.292200460,0.025128288,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48660000000,0.000000000,0.000000000,0.000000000,0.511248906,0.807937742,0.291968899,0.024805711,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48665000000,0.000000000,0.000000000,0.000000000,0.511098442,0.808126540,0.291736951,0.024483239,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48670000000,0.000000000,0.000000000,0.000000000,0.510948834,0.808314666,0.291504617,0.024160872,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48675000000,0.000000000,0.000000000,0.000000000,0.510800083,0.808502120,0.291271898,0.023838611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48680000000,0.000000000,0.000000000,0.000000000,0.510652190,0.808688900,0.291038795,0.023516455,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48685000000,0.000000000,0.000000000,0.000000000,0.510505155,0.808875008,0.290805307,0.023194405,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48690000000,0.000000000,0.000000000,0.000000000,0.510358981,0.809060444,0.290571437,0.022872461,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48695000000,0.000000000,0.000000000,0.000000000,0.510213667,0.809245206,0.290337184,0.022550623,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48700000000,0.000000000,0.000000000,0.000000000,0.510069214,0.809429295,0.290102550,0.022228892,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48705000000,0.000000000,0.000000000,0.000000000,0.509925624,0.809612711,0.289867534,0.021907267,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48710000000,0.000000000,0.000000000,0.000000000,0.509782898,0.809795454,0.289632139,0.021585749,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48715000000,0.000000000,0.000000000,0.000000000,0.509641035,0.809977523,0.289396363,0.021264337,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48720000000,0.000000000,0.000000000,0.000000000,0.509500038,0.810158919,0.289160209,0.020943033,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48725000000,0.000000000,0.000000000,0.000000000,0.509359907,0.810339641,0.288923676,0.020621836,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48730000000,0.000000000,0.000000000,0.000000000,0.509220643,0.810519690,0.288686766,0.020300746,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48735000000,0.000000000,0.000000000,0.000000000,0.509082246,0.810699065,0.288449479,0.019979764,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48740000000,0.000000000,0.000000000,0.000000000,0.508944719,0.810877765,0.288211816,0.019658890,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48745000000,0.000000000,0.000000000,0.000000000,0.508808060,0.811055792,0.287973778,0.019338123,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48750000000,0.000000000,0.000000000,0.000000000,0.508672273,0.811233145,0.287735364,0.019017465,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48755000000,0.000000000,0.000000000,0.000000000,0.508537356,0.811409823,0.287496577,0.018696915,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48760000000,0.000000000,0.000000000,0.000000000,0.508403312,0.811585827,0.287257416,0.018376474,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48765000000,0.000000000,0.000000000,0.000000000,0.508270140,0.811761156,0.287017883,0.018056141,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48770000000,0.000000000,0.000000000,0.000000000,0.508137843,0.811935811,0.286777977,0.017735917,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48775000000,0.000000000,0.000000000,0.000000000,0.508006420,0.812109791,0.286537701,0.017415802,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48780000000,0.000000000,0.000000000,0.000000000,0.507875873,0.812283097,0.286297054,0.017095796,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48785000000,0.000000000,0.000000000,0.000000000,0.507746202,0.812455727,0.286056036,0.016775899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48790000000,0.000000000,0.000000000,0.000000000,0.507617408,0.812627682,0.285814650,0.016456112,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48795000000,0.000000000,0.000000000,0.000000000,0.507489492,0.812798962,0.285572895,0.016136434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48800000000,0.000000000,0.000000000,0.000000000,0.507362455,0.812969567,0.285330772,0.015816866,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48805000000,0.000000000,0.000000000,0.000000000,0.507236298,0.813139496,0.285088283,0.015497408,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48810000000,0.000000000,0.000000000,0.000000000,0.507111021,0.813308749,0.284845426,0.015178061,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48815000000,0.000000000,0.000000000,0.000000000,0.506986626,0.813477327,0.284602204,0.014858823,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48820000000,0.000000000,0.000000000,0.000000000,0.506863113,0.813645229,0.284358617,0.014539696,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48825000000,0.000000000,0.000000000,0.000000000,0.506740482,0.813812456,0.284114665,0.014220679,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48830000000,0.000000000,0.000000000,0.000000000,0.506618736,0.813979006,0.283870350,0.013901774,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48835000000,0.000000000,0.000000000,0.000000000,0.506497874,0.814144880,0.283625672,0.013582979,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48840000000,0.000000000,0.000000000,0.000000000,0.506377897,0.814310077,0.283380631,0.013264295,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48845000000,0.000000000,0.000000000,0.000000000,0.506258806,0.814474598,0.283135229,0.012945722,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48850000000,0.000000000,0.000000000,0.000000000,0.506140602,0.814638443,0.282889466,0.012627261,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48855000000,0.000000000,0.000000000,0.000000000,0.506023286,0.814801611,0.282643343,0.012308911,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48860000000,0.000000000,0.000000000,0.000000000,0.505906859,0.814964102,0.282396860,0.011990672,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48865000000,0.000000000,0.000000000,0.000000000,0.505791320,0.815125916,0.282150018,0.011672546,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48870000000,0.000000000,0.000000000,0.000000000,0.505676672,0.815287054,0.281902818,0.011354531,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48875000000,0.000000000,0.000000000,0.000000000,0.505562914,0.815447513,0.281655260,0.011036629,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48880000000,0.000000000,0.000000000,0.000000000,0.505450048,0.815607296,0.281407346,0.010718839,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48885000000,0.000000000,0.000000000,0.000000000,0.505338074,0.815766401,0.281159075,0.010401161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48890000000,0.000000000,0.000000000,0.000000000,0.505226993,0.815924829,0.280910449,0.010083595,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48895000000,0.000000000,0.000000000,0.000000000,0.505116806,0.816082579,0.280661468,0.009766142,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48900000000,0.000000000,0.000000000,0.000000000,0.505007513,0.816239651,0.280412133,0.009448802,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48905000000,0.000000000,0.000000000,0.000000000,0.504899116,0.816396045,0.280162444,0.009131575,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48910000000,0.000000000,0.000000000,0.000000000,0.504791615,0.816551760,0.279912403,0.008814461,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48915000000,0.000000000,0.000000000,0.000000000,0.504685010,0.816706798,0.279662010,0.008497461,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
