#timestamp [ns],wx [rad s^-1],wy [rad s^-1],wz [rad s^-1],ax [m s^-2],ay [m s^-2],az [m s^-2]
48305000000,0.139990990,-0.136805374,0.034518281,3.922864083,-7.800976743,-4.406656923
48310000000,0.146050648,-0.133852197,0.030729803,3.885197738,-7.835694355,-4.399895521
48315000000,0.143774806,-0.136307725,0.036777901,3.914817418,-7.835875089,-4.424475837
48320000000,0.142737878,-0.137117092,0.033753288,3.899614584,-7.813702903,-4.434588312
48325000000,0.137928382,-0.134804340,0.032885085,3.871308726,-7.815616748,-4.426877310
48330000000,0.145942994,-0.134866114,0.033726893,3.836142463,-7.801937172,-4.449702223
48335000000,0.134744102,-0.133995642,0.036456404,3.850190867,-7.796265626,-4.466967328
48340000000,0.142899803,-0.135961416,0.032225180,3.820492074,-7.810911811,-4.485863581
48345000000,0.142652112,-0.136017443,0.033677582,3.813690356,-7.842695097,-4.458862383
48350000000,0.138458909,-0.141353889,0.031850842,3.838687138,-7.788343024,-4.422878682
48355000000,0.139082274,-0.134653096,0.033809529,3.816917724,-7.849460797,-4.500199274
48360000000,0.139730879,-0.140358712,0.031648420,3.815518424,-7.828214531,-4.495686311
48365000000,0.143558339,-0.134686254,0.037259740,3.821714340,-7.775089987,-4.462501787
48370000000,0.136958564,-0.134051582,0.036449312,3.812599174,-7.834381532,-4.491805796
48375000000,0.142383388,-0.135603744,0.031610455,3.693048393,-7.791760602,-4.464292580
48380000000,0.134949010,-0.136085830,0.027915045,3.770610433,-7.786893755,-4.476763446
48385000000,0.137365397,-0.135610718,0.037806050,3.764197299,-7.792748398,-4.506994322
48390000000,0.131593663,-0.139775444,0.034582821,3.740791151,-7.838755577,-4.531530945
48395000000,0.135444806,-0.137202434,0.036708356,3.797316991,-7.854653586,-4.511423205
48400000000,0.135969444,-0.133704750,0.037317531,3.746918084,-7.814283963,-4.490994819
48405000000,0.133101949,-0.136814608,0.035854001,3.686608061,-7.867526235,-4.501857914
48410000000,0.138880812,-0.137121482,0.035961694,3.765244100,-7.789177582,-4.485108071
48415000000,0.132778445,-0.136501985,0.032042146,3.707722498,-7.845424787,-4.555849399
48420000000,0.131913304,-0.134908814,0.036750661,3.719821988,-7.809665152,-4.519827898
48425000000,0.136348392,-0.132657692,0.037012494,3.727285743,-7.816108127,-4.518714904
48430000000,0.133260738,-0.139578292,0.033512063,3.687495820,-7.884370894,-4.535301409
48435000000,0.132293466,-0.138519474,0.036953415,3.641875748,-7.839344562,-4.615040088
48440000000,0.129717185,-0.139878468,0.035786488,3.664090219,-7.824158514,-4.589081204
48445000000,0.127864510,-0.135151555,0.037057028,3.677763924,-7.866113983,-4.540165611
48450000000,0.131489325,-0.141278088,0.034701661,3.649117820,-7.849314519,-4.518589369
48455000000,0.132292829,-0.140479878,0.031147850,3.666136692,-7.898083164,-4.581443367
48460000000,0.131280308,-0.138354431,0.033986128,3.623126445,-7.808311229,-4.573557680
48465000000,0.135372119,-0.141229481,0.038559957,3.598898976,-7.857776202,-4.581215919
48470000000,0.130933679,-0.138516461,0.040869516,3.605634264,-7.848089525,-4.549039087
48475000000,0.131697138,-0.141130523,0.033980652,3.629370674,-7.806700312,-4.561071107
48480000000,0.126659542,-0.138918404,0.033716056,3.621256119,-7.845912976,-4.595179469
48485000000,0.123017599,-0.140962577,0.037700347,3.581721929,-7.882898778,-4.631842274
48490000000,0.130948479,-0.137920080,0.035250977,3.604043357,-7.847124074,-4.619947238
48495000000,0.129800554,-0.135370295,0.036882144,3.588883158,-7.848026849,-4.570824412
48500000000,0.126945147,-0.136012680,0.034152329,3.560916698,-7.877217524,-4.612407322
48505000000,0.128278609,-0.147751989,0.034839809,3.586281600,-7.833779200,-4.622102701
48510000000,0.120641361,-0.138641818,0.033902291,3.555869239,-7.870598139,-4.618135322
48515000000,0.127187183,-0.142003546,0.034687551,3.558691825,-7.857239791,-4.673672205
48520000000,0.123567466,-0.139408127,0.036759757,3.545316066,-7.821336317,-4.609500535
48525000000,0.122621879,-0.141098372,0.034351907,3.570457266,-7.855490481,-4.558003575
48530000000,0.123204614,-0.142182723,0.034720558,3.579089955,-7.808626760,-4.598627927
48535000000,0.125587910,-0.139538386,0.032347217,3.521164353,-7.902044652,-4.660075732
48540000000,0.122944628,-0.135040542,0.039304916,3.545298227,-7.892527009,-4.582150385
48545000000,0.128331467,-0.143830015,0.035368407,3.476631475,-7.928362302,-4.653764417
48550000000,0.120634582,-0.141510794,0.036962474,3.449624888,-7.830560357,-4.641146748
48555000000,0.123493228,-0.142803126,0.034800626,3.472267350,-7.888181704,-4.638215493
48560000000,0.119686860,-0.142240648,0.037912347,3.480863240,-7.890647399,-4.687567834
48565000000,0.123199418,-0.138929484,0.037368427,3.419359845,-7.903265912,-4.687729615
48570000000,0.122880706,-0.145562602,0.039017573,3.492127961,-7.890794376,-4.698661228
48575000000,0.123290878,-0.138005918,0.041701525,3.458835554,-7.900897309,-4.625201247
48580000000,0.117379207,-0.140178723,0.035844604,3.418765305,-7.892968658,-4.593486677
48585000000,0.118583697,-0.143406788,0.035608168,3.433195334,-7.882208061,-4.657177419
48590000000,0.118955471,-0.143688601,0.037970579,3.404672476,-7.825136439,-4.689664907
48595000000,0.120573078,-0.139944085,0.038200246,3.449998585,-7.895592853,-4.680882625
48600000000,0.118274520,-0.141245187,0.039417618,3.389009231,-7.944261699,-4.683272890
48605000000,0.119499750,-0.141767669,0.043620354,3.421234944,-7.889644555,-4.707935715
48610000000,0.116217617,-0.141001467,0.037485440,3.407105226,-7.893035631,-4.686673971
48615000000,0.113223806,-0.147456441,0.032632170,3.336424608,-7.909234220,-4.686069530
48620000000,0.116865758,-0.147347348,0.036985296,3.369113375,-7.869068001,-4.740837636
48625000000,0.116723743,-0.144784154,0.036656935,3.339318365,-7.904061911,-4.676945787
48630000000,0.118132964,-0.145878576,0.037480445,3.357726360,-7.901770145,-4.664494075
48635000000,0.110101808,-0.143288135,0.040526831,3.452653736,-7.903121101,-4.655286117
48640000000,0.116974529,-0.144636269,0.036449336,3.390219655,-7.916536672,-4.694758035
48645000000,0.118674983,-0.142651406,0.037666083,3.276061592,-7.910030827,-4.685490343
48650000000,0.115778964,-0.145665580,0.037206165,3.313235386,-7.897286154,-4.692238127
48655000000,0.112003008,-0.142329890,0.035342399,3.322515546,-7.896239011,-4.702374973
48660000000,0.112110051,-0.143636950,0.031462400,3.316454193,-7.899487106,-4.733084195
48665000000,0.110942110,-0.147014892,0.038085168,3.265076165,-7.905339268,-4.735641505
48670000000,0.112784565,-0.140224471,0.035444342,3.329866768,-7.954486124,-4.734489039
48675000000,0.108277557,-0.142240516,0.036170190,3.302078899,-7.948027160,-4.744840615
48680000000,0.111790075,-0.146521968,0.039245859,3.262844133,-7.860391968,-4.739448920
48685000000,0.111871864,-0.146331617,0.037884287,3.277184205,-7.917693479,-4.742407652
48690000000,0.109440892,-0.145441905,0.036803647,3.293755100,-7.945023088,-4.731885008
48695000000,0.113698419,-0.146374088,0.036851243,3.253026761,-7.879392017,-4.742245452
48700000000,0.105421114,-0.148454387,0.039443008,3.199383761,-7.952706997,-4.766909985
48705000000,0.108924154,-0.146775427,0.039840857,3.256386434,-7.929686050,-4.726580069
48710000000,0.112029270,-0.148153561,0.037569560,3.272590749,-7.898872306,-4.721361917
48715000000,0.103421616,-0.143952610,0.045037478,3.224106633,-7.948195570,-4.691344998
48720000000,0.107165276,-0.147294510,0.038056057,3.189269426,-7.896965910,-4.724952135
48725000000,0.108150588,-0.145844762,0.038982408,3.162466039,-7.966792113,-4.739939990
48730000000,0.103800096,-0.146791029,0.039911033,3.163768967,-7.886317371,-4.774894566
48735000000,0.103841672,-0.150066076,0.037091924,3.215814821,-7.896796292,-4.753323611
48740000000,0.106692445,-0.145437665,0.040367330,3.172965646,-7.914331389,-4.769219743
48745000000,0.103763413,-0.151591186,0.042324513,3.159087306,-7.966060283,-4.743389070
48750000000,0.108379133,-0.148278748,0.040441860,3.147283010,-7.914951024,-4.755990043
48755000000,0.105646021,-0.147770585,0.042990716,3.112009243,-7.921881768,-4.753118607
48760000000,0.102965111,-0.150850423,0.039079381,3.143496507,-7.921928145,-4.765670864
48765000000,0.102696668,-0.147182987,0.038077127,3.183341164,-7.932931693,-4.750121963
48770000000,0.101959639,-0.148268833,0.035174897,3.085157763,-7.944815487,-4.765017487
48775000000,0.099533257,-0.148488028,0.039842686,3.111220658,-7.923657503,-4.768758689
48780000000,0.098747003,-0.146922335,0.037794001,3.124488487,-7.965067604,-4.773892739
48785000000,0.103281719,-0.147583500,0.041364293,3.082550495,-7.952259287,-4.740579708
48790000000,0.101549104,-0.152227299,0.043974213,3.119743330,-7.941613993,-4.794229409
48795000000,0.101704618,-0.148052365,0.038812536,3.110104309,-7.911244632,-4.782978016
48800000000,0.104399721,-0.151494000,0.035877304,3.110580358,-7.947264579,-4.782142320
48805000000,0.098907998,-0.147742735,0.037520635,3.053556852,-7.946272015,-4.848225193
48810000000,0.098312111,-0.151498928,0.041374592,3.043452547,-7.963925335,-4.806215257
48815000000,0.100569689,-0.147044260,0.038078691,3.041960270,-8.004937010,-4.774414976
48820000000,0.099095692,-0.147284432,0.037488952,3.047227443,-7.934913607,-4.792201679
48825000000,0.101246035,-0.148189570,0.042598726,3.012695432,-7.961073017,-4.804282957
48830000000,0.100648681,-0.153296576,0.038178224,3.041157919,-7.923396874,-4.778071752
48835000000,0.092331154,-0.154189806,0.037238837,3.063116298,-7.960020924,-4.865012788
48840000000,0.100724151,-0.149679891,0.040732883,3.038302789,-7.948241500,-4.849312637
48845000000,0.095862668,-0.150555708,0.041328182,2.979545291,-7.970718073,-4.826530511
48850000000,0.096210627,-0.150425099,0.041026027,2.974494771,-7.940926953,-4.807030652
48855000000,0.093604034,-0.149600422,0.040392873,2.992733192,-7.993334375,-4.817564885
48860000000,0.091480082,-0.152833817,0.038318156,2.972376985,-8.018273902,-4.814678051
48865000000,0.094126424,-0.149133495,0.037740425,2.947407977,-7.980173401,-4.839215368
48870000000,0.092605049,-0.148920275,0.042303295,2.917108866,-7.955889861,-4.834303296
48875000000,0.096793139,-0.153281350,0.037855599,2.960081823,-7.988629947,-4.829087416
48880000000,0.089866725,-0.156964603,0.037127651,2.957471497,-7.971922309,-4.823969847
48885000000,0.091950887,-0.150355502,0.042188861,2.937683853,-8.019205148,-4.856186496
48890000000,0.092829762,-0.147538451,0.038061503,2.920346243,-7.965390148,-4.858989547
48895000000,0.095916816,-0.153123406,0.041462353,2.915943472,-7.962816196,-4.827300930
48900000000,0.092719943,-0.148397399,0.043915583,2.927714093,-7.970892103,-4.840351334
48905000000,0.089326711,-0.156913282,0.039918669,2.971740811,-7.968691627,-4.858166759
48910000000,0.092262072,-0.151521895,0.047481774,2.895393039,-7.941958166,-4.874348639
48915000000,0.092188704,-0.150322107,0.037425116,2.891595621,-7.966385430,-4.831831287
48920000000,0.089113786,-0.150608688,0.041362127,2.835083146,-7.976490239,-4.893010744
48925000000,0.090153509,-0.148854942,0.039040932,2.957103579,-7.994792235,-4.871148334
48930000000,0.090562944,-0.153579057,0.047561540,2.927377384,-7.999133762,-4.886788311
48935000000,0.087274866,-0.147133969,0.040209918,2.899067421,-7.921739886,-4.864538611
48940000000,0.087106595,-0.152356553,0.038108761,2.852336236,-8.024627841,-4.824977990
48945000000,0.086007511,-0.148464811,0.042008056,2.833807534,-8.014691603,-4.837026286
48950000000,0.089989775,-0.153647591,0.042646339,2.793904822,-7.978603151,-4.930936060
48955000000,0.087657013,-0.154364114,0.048674344,2.848068848,-7.998083288,-4.848620779
48960000000,0.083523475,-0.152585357,0.042435682,2.782873824,-8.002310309,-4.903894123
48965000000,0.087170014,-0.153988281,0.039598092,2.774321943,-7.987103184,-4.851388513
48970000000,0.086815459,-0.154811873,0.043989950,2.733436483,-7.970820281,-4.838137153
48975000000,0.086101340,-0.153592131,0.041558944,2.854877198,-8.061991268,-4.842270735
48980000000,0.086360647,-0.150121088,0.042298907,2.793175269,-8.014678703,-4.831032525
48985000000,0.085137017,-0.151234562,0.037968369,2.776720543,-8.007921812,-4.933518927
48990000000,0.082892961,-0.153926786,0.039345837,2.718218156,-8.006381708,-4.830985667
48995000000,0.085498082,-0.153623895,0.038789596,2.793618077,-7.983589674,-4.929685862
49000000000,0.080315201,-0.153840251,0.043147105,2.771202715,-7.980506211,-4.879415697
49005000000,0.083064810,-0.147699388,0.041158342,2.696032006,-7.961799337,-4.881321047
49010000000,0.080994920,-0.150934415,0.042459461,2.698821170,-7.967782685,-4.899697473
49015000000,0.085164240,-0.150777167,0.040886853,2.749852819,-8.033596232,-4.920541880
49020000000,0.080073713,-0.152588047,0.039840377,2.745889382,-8.056126512,-4.847355065
49025000000,0.079911301,-0.159123334,0.041489745,2.711348376,-8.019896917,-4.900181094
49030000000,0.084143733,-0.154522987,0.037936903,2.719926767,-8.047075696,-4.903001179
49035000000,0.085112645,-0.156288116,0.042079779,2.756373910,-8.001693929,-4.915935744
49040000000,0.080494897,-0.152774226,0.043161338,2.663586043,-8.069823165,-4.883480554
49045000000,0.078903087,-0.155016499,0.040400701,2.655075492,-8.001352550,-4.903741368
49050000000,0.076287860,-0.155850183,0.045863613,2.678999090,-8.036188404,-4.925327666
49055000000,0.075782283,-0.158426130,0.042629967,2.645021277,-8.016313434,-4.935263142
49060000000,0.080345490,-0.156994732,0.039915362,2.641970724,-8.055108678,-4.866298084
49065000000,0.078315553,-0.155100291,0.045967161,2.592492107,-8.015893889,-4.852044526
49070000000,0.079878451,-0.158675454,0.039890030,2.582697062,-8.020302425,-4.938810763
49075000000,0.069822386,-0.155295696,0.040586349,2.656627446,-8.072272019,-4.887183898
49080000000,0.080849474,-0.157097574,0.041689164,2.608945244,-8.073940706,-4.918540626
49085000000,0.073938911,-0.155804211,0.045790975,2.596125949,-8.107736460,-4.955043044
49090000000,0.070110215,-0.153458904,0.037885661,2.648578604,-8.048626753,-4.901556741
49095000000,0.074012844,-0.158882880,0.040180592,2.574087332,-8.028108347,-4.916814324
49100000000,0.070934046,-0.155462411,0.041642899,2.631637362,-8.043316993,-4.928576494
49105000000,0.075098005,-0.154947552,0.042111046,2.577633219,-8.053034895,-4.910437726
49110000000,0.074937837,-0.156482253,0.041683017,2.590327255,-8.083152665,-4.885337364
49115000000,0.075110585,-0.153234389,0.045921027,2.537739426,-8.057581586,-4.930065529
49120000000,0.068365740,-0.156753370,0.046090848,2.555753372,-8.050729010,-4.954362059
49125000000,0.069052638,-0.157258874,0.041209105,2.555657421,-8.064745479,-4.888370936
49130000000,0.072197625,-0.150132113,0.043051247,2.537761333,-8.012526116,-4.921962392
49135000000,0.070694607,-0.151931181,0.043607074,2.526676709,-8.015796702,-4.882341990
49140000000,0.069133929,-0.161377567,0.045799655,2.516630098,-8.054279362,-4.912659904
49145000000,0.067331866,-0.158008953,0.044280748,2.524370602,-8.071996405,-4.946992404
49150000000,0.071260331,-0.161609072,0.040708201,2.555333393,-8.024269690,-4.948496418
49155000000,0.069805753,-0.161597207,0.045001480,2.497581515,-8.082199405,-4.893515421
49160000000,0.065616517,-0.158619003,0.042195092,2.487168828,-8.057000411,-4.906089713
49165000000,0.070264482,-0.159298359,0.045178670,2.433098988,-8.067574407,-4.986451604
49170000000,0.070667428,-0.158265223,0.044114222,2.525737173,-8.119128744,-4.998842248
49175000000,0.065767781,-0.160955740,0.040491875,2.521982406,-8.089750812,-4.978148101
49180000000,0.067232183,-0.159798519,0.044661502,2.422536770,-8.062898555,-4.933100694
49185000000,0.065827897,-0.159751916,0.043236038,2.472444527,-8.080624139,-4.885798115
49190000000,0.060964554,-0.156465417,0.042897189,2.451761542,-8.083894155,-4.977290429
49195000000,0.064681852,-0.154969235,0.043054602,2.399405730,-8.018506464,-4.986805552
49200000000,0.066583931,-0.163652067,0.042352352,2.399749072,-8.081248823,-4.901105123
49205000000,0.067486732,-0.156947919,0.045556183,2.394949907,-8.087783842,-4.935633930
49210000000,0.062314711,-0.158610000,0.043061754,2.423363030,-8.046443065,-4.932545824
49215000000,0.064638135,-0.157156848,0.044529468,2.476218278,-8.069164070,-4.937102716
49220000000,0.065876556,-0.156734536,0.041267849,2.364700304,-8.076873176,-4.973534703
49225000000,0.058239468,-0.157048851,0.044368858,2.387395406,-8.080792133,-4.933986377
49230000000,0.065833789,-0.158814891,0.048062911,2.389520337,-8.121314162,-4.981268992
49235000000,0.063824253,-0.158825539,0.043329097,2.343342278,-8.077539885,-4.957472725
49240000000,0.060266952,-0.164175136,0.045857530,2.377267873,-8.127886446,-4.971346114
49245000000,0.059075783,-0.160679088,0.044305032,2.396977870,-8.106931376,-4.908040017
49250000000,0.059278451,-0.159710650,0.038571710,2.372007269,-8.112806216,-4.921445578
49255000000,0.060206412,-0.158677989,0.040237937,2.352880426,-8.132552048,-4.954100440
49260000000,0.057988213,-0.157026300,0.044337710,2.339015715,-8.124234179,-4.970414636
49265000000,0.057487327,-0.158672563,0.041862728,2.276247311,-8.101591847,-4.969464779
49270000000,0.056220382,-0.162963043,0.048068329,2.306776805,-8.085713591,-4.874438833
49275000000,0.055770973,-0.160950207,0.047563640,2.301914095,-8.097980083,-4.927455268
49280000000,0.055355985,-0.165225650,0.050012595,2.317735646,-8.109269903,-4.945445975
49285000000,0.057712315,-0.162601767,0.044468725,2.306697887,-8.127251796,-4.936657452
49290000000,0.058771522,-0.164973287,0.043756954,2.293233672,-8.115390882,-4.965025314
49295000000,0.058445291,-0.157626469,0.048584410,2.299175818,-8.120304335,-4.918702921
49300000000,0.056282312,-0.157658451,0.040845290,2.250926337,-8.111861863,-4.897608236
49305000000,0.055913681,-0.167970766,0.048607643,2.262481821,-8.156560031,-4.939194249
49310000000,0.056175630,-0.157269418,0.043668816,2.226849044,-8.075958449,-4.966166532
49315000000,0.051320792,-0.159796087,0.044815708,2.244636704,-8.129575842,-4.972737885
49320000000,0.056847969,-0.159953312,0.044527772,2.236882032,-8.134763593,-4.963796240
49325000000,0.053638480,-0.162557413,0.045396666,2.245804557,-8.135384881,-4.876140953
49330000000,0.052020388,-0.160630805,0.041198117,2.230904696,-8.105296928,-4.983021437
49335000000,0.048127440,-0.163309187,0.043920675,2.214095793,-8.144111328,-4.908001657
49340000000,0.051058786,-0.159363915,0.045806797,2.221507986,-8.149118988,-5.007405042
49345000000,0.053732911,-0.161219367,0.049181479,2.220495993,-8.121956764,-4.928985076
49350000000,0.049864442,-0.161207175,0.045088642,2.186883244,-8.127802686,-4.940835136
49355000000,0.048273213,-0.165638395,0.045134045,2.160521574,-8.105503272,-5.009039681
49360000000,0.053014474,-0.164231636,0.044507014,2.194339847,-8.154325734,-4.970600311
49365000000,0.048346120,-0.165836227,0.044613853,2.193475287,-8.105818195,-4.954436420
49370000000,0.052274573,-0.162436801,0.044467495,2.157272925,-8.164575873,-5.003247530
49375000000,0.048179410,-0.162385371,0.044445575,2.139018092,-8.131067555,-4.951169993
49380000000,0.050766968,-0.160328401,0.043178012,2.143336980,-8.156519976,-4.931726925
49385000000,0.047438648,-0.162465687,0.049144617,2.160023795,-8.140900592,-4.998903004
49390000000,0.041433279,-0.165081849,0.039948729,2.125352350,-8.112487240,-4.951510221
49395000000,0.049063479,-0.163662420,0.048596813,2.070786925,-8.151843112,-4.940539869
49400000000,0.046207010,-0.164334478,0.047046273,2.106371848,-8.147643878,-4.897435639
49405000000,0.046510211,-0.165170617,0.048343876,2.065790643,-8.195860331,-4.983598519
49410000000,0.048516012,-0.163248288,0.049621838,2.062127974,-8.149866677,-4.955025840
49415000000,0.048933885,-0.165573745,0.046391047,2.091267429,-8.167574564,-4.961872926
49420000000,0.045819803,-0.168108028,0.046653658,2.086476018,-8.187851561,-4.960751373
49425000000,0.044134220,-0.166173641,0.047050335,2.111471236,-8.154765845,-4.988970516
49430000000,0.041715043,-0.168244220,0.040769408,2.069914905,-8.224723174,-5.027531396
49435000000,0.039377094,-0.167549934,0.046625774,2.056277589,-8.152864308,-4.942923405
49440000000,0.043829335,-0.166213341,0.048065129,1.969359374,-8.101596862,-4.972502012
49445000000,0.043330660,-0.167051796,0.044348164,2.047441114,-8.182963900,-4.944395034
49450000000,0.045054466,-0.166269913,0.050897447,2.009896445,-8.222622070,-4.899461640
49455000000,0.038582446,-0.165748989,0.043102521,2.034932593,-8.202144361,-4.958717625
49460000000,0.036370179,-0.166916350,0.048533051,2.075537496,-8.146422386,-4.935926394
49465000000,0.039137316,-0.164000003,0.044732678,1.984458481,-8.204543866,-4.956095679
49470000000,0.043457932,-0.167509153,0.050446030,2.022916175,-8.133642114,-4.977921581
49475000000,0.039862961,-0.168133256,0.044896023,2.008106392,-8.166350005,-4.956240281
49480000000,0.040197442,-0.168497817,0.047682697,2.021383701,-8.112778257,-4.938201914
49485000000,0.037057348,-0.168498397,0.045024301,1.929163240,-8.168821592,-4.930883516
49490000000,0.034559713,-0.165714006,0.047579166,1.953453462,-8.188885416,-4.987788740
49495000000,0.036005200,-0.168062162,0.043528073,2.009947755,-8.161298598,-4.969043499
49500000000,0.035807046,-0.165212624,0.045482951,1.975597258,-8.223000193,-5.009440684
49505000000,0.037452772,-0.165020333,0.044348633,1.972466609,-8.238899777,-4.992846880
49510000000,0.041664661,-0.164343662,0.046415036,1.938710801,-8.216182333,-5.022156774
49515000000,0.031709333,-0.169119771,0.052028270,1.926011908,-8.217340164,-4.937986976
49520000000,0.036558650,-0.168075191,0.046319901,1.969103948,-8.183342257,-4.984435578
49525000000,0.038387625,-0.165834929,0.046515245,1.938209186,-8.186555116,-4.965332582
49530000000,0.030602151,-0.167435659,0.048961049,1.894805675,-8.251401962,-4.993550011
49535000000,0.035296285,-0.169527982,0.047557597,1.906666723,-8.194923861,-4.951325601
49540000000,0.034991981,-0.163743771,0.046789305,1.922622629,-8.230872049,-4.980791205
49545000000,0.037496606,-0.166074606,0.046336693,1.892616098,-8.194978104,-4.969224982
49550000000,0.030294026,-0.172647332,0.045383747,1.843692735,-8.184860868,-4.970093833
49555000000,0.035884139,-0.168580628,0.043938416,1.905884715,-8.202558769,-4.966371638
49560000000,0.029781877,-0.167516256,0.047083796,1.847294946,-8.223761528,-5.023574802
49565000000,0.032245512,-0.168536602,0.046535330,1.906493710,-8.220844253,-4.931376147
49570000000,0.030709888,-0.170578919,0.048436130,1.810773829,-8.181274301,-4.967703091
49575000000,0.028005243,-0.168419755,0.048828926,1.835843940,-8.230856205,-4.978214686
49580000000,0.029040966,-0.168150001,0.049778536,1.816105445,-8.200467760,-4.926503484
49585000000,0.027713005,-0.164162956,0.045136236,1.834008025,-8.264282520,-4.964321833
49590000000,0.031936843,-0.167286462,0.049355415,1.825510157,-8.227851933,-4.927741410
49595000000,0.030946478,-0.168379620,0.048778108,1.777046208,-8.233865466,-4.906959613
49600000000,0.028265162,-0.166452570,0.050869266,1.808695210,-8.214685542,-4.975793265
49605000000,0.027631143,-0.169452641,0.045950220,1.816311939,-8.246411810,-5.002508493
49610000000,0.027647275,-0.169873335,0.044242793,1.861138211,-8.233455113,-4.905419959
49615000000,0.026392064,-0.168705060,0.050489755,1.804452837,-8.280368594,-4.958834421
49620000000,0.026171057,-0.171432934,0.051069971,1.774053254,-8.163509339,-4.934961421
49625000000,0.020752424,-0.172776189,0.048020104,1.730620024,-8.278395373,-4.902927223
49630000000,0.024501774,-0.169818563,0.046662089,1.746345561,-8.272688677,-4.940624470
49635000000,0.027022509,-0.169863184,0.045386043,1.819961576,-8.250530168,-4.907351685
49640000000,0.025135161,-0.171409202,0.046428297,1.757021333,-8.273970049,-4.947799854
49645000000,0.023540530,-0.165786502,0.043539469,1.755008399,-8.338691650,-4.965237091
49650000000,0.019309741,-0.171987560,0.052772017,1.697994863,-8.246512117,-4.956687462
49655000000,0.020074317,-0.167453411,0.050878647,1.703942107,-8.258607290,-4.992012616
49660000000,0.024957377,-0.172265279,0.049066375,1.661048919,-8.243585258,-4.952646678
49665000000,0.023481436,-0.169237150,0.055727188,1.655078822,-8.258556144,-4.943124721
49670000000,0.025932197,-0.167452571,0.050717776,1.731598218,-8.261415029,-4.969223641
49675000000,0.022803850,-0.167696457,0.053365860,1.672247541,-8.259189060,-4.914504157
49680000000,0.018606788,-0.167530878,0.049859564,1.707068159,-8.295840807,-4.910200754
49685000000,0.022604057,-0.170250501,0.048227171,1.736699427,-8.249435189,-4.911765546
49690000000,0.018589613,-0.170260300,0.050649762,1.654257788,-8.254674453,-4.971141880
49695000000,0.018180223,-0.174149193,0.051056838,1.661841190,-8.310018731,-4.944110080
49700000000,0.018447569,-0.175736214,0.045663548,1.670951987,-8.352105413,-4.965280037
49705000000,0.018942510,-0.169265519,0.052258722,1.623308473,-8.361460772,-4.921351306
49710000000,0.016549811,-0.172485226,0.050966804,1.617457547,-8.269975895,-4.916856433
49715000000,0.015268109,-0.173033557,0.050159401,1.618370668,-8.314774223,-4.889309506
49720000000,0.017509064,-0.169847490,0.050021754,1.634885562,-8.260634834,-4.927229625
49725000000,0.013975889,-0.172135363,0.049997209,1.597119557,-8.310703350,-4.868685551
49730000000,0.018958316,-0.169729373,0.050267823,1.656426133,-8.290151272,-4.960828066
49735000000,0.017003206,-0.168387938,0.046816156,1.601740723,-8.290637110,-4.889947936
49740000000,0.015063111,-0.175497973,0.050022155,1.555498760,-8.290630939,-4.819692538
49745000000,0.013366183,-0.168441258,0.052833478,1.545105439,-8.284811966,-4.893731173
49750000000,0.018984762,-0.172446879,0.050739939,1.541269983,-8.286550928,-4.913642931
49755000000,0.013487730,-0.168710568,0.050135633,1.584363873,-8.314599410,-4.902421476
49760000000,0.010851148,-0.176071443,0.053287759,1.567858872,-8.319132861,-4.916972104
49765000000,0.013471956,-0.171627123,0.054020768,1.548135115,-8.324742261,-4.918347358
49770000000,0.012568585,-0.175762612,0.047364825,1.503383567,-8.337309466,-4.952521603
49775000000,0.013198351,-0.170588451,0.055806555,1.565334439,-8.305843264,-4.891691495
49780000000,0.011470903,-0.167826176,0.047880450,1.513714553,-8.346852727,-4.917611955
49785000000,0.009136191,-0.175040707,0.051197133,1.499161820,-8.372195628,-4.903902122
49790000000,0.013368282,-0.172912439,0.048476007,1.494740140,-8.324946570,-4.929223446
49795000000,0.011530454,-0.172898749,0.052363509,1.466641815,-8.328845996,-4.958753296
49800000000,0.009331687,-0.172920598,0.055739585,1.529292935,-8.327409669,-4.910600814
49805000000,0.006550277,-0.171800336,0.052648665,1.485665626,-8.294733178,-4.900610266
49810000000,0.011139858,-0.175546197,0.051916375,1.483843780,-8.356380828,-4.854538001
49815000000,0.006980449,-0.173210101,0.049963106,1.485578503,-8.301124118,-4.949926349
49820000000,0.006381024,-0.169420304,0.053500091,1.435618141,-8.339392968,-4.868428691
49825000000,0.003816056,-0.173935268,0.050790970,1.489066938,-8.342624280,-4.913375584
49830000000,0.009945167,-0.176180549,0.049474011,1.427840318,-8.305984667,-4.870987399
49835000000,0.004382159,-0.178257906,0.046473798,1.473008795,-8.292714727,-4.972192345
49840000000,0.006284583,-0.175477463,0.051731543,1.408134382,-8.384696140,-4.943348977
49845000000,0.001303717,-0.176549051,0.050190544,1.443517457,-8.384870522,-4.900458757
49850000000,0.001107999,-0.174653745,0.050504518,1.422139879,-8.354636506,-4.835701598
49855000000,0.003239205,-0.177339378,0.054135585,1.427124985,-8.417950303,-4.896401107
49860000000,0.000817210,-0.174580973,0.050953297,1.383779067,-8.304281124,-4.834009737
49865000000,0.003327213,-0.177590347,0.052072470,1.397758528,-8.383050101,-4.861415541
49870000000,0.001094502,-0.173094877,0.053647405,1.406682236,-8.367222432,-4.942343809
49875000000,0.002422911,-0.175850808,0.055383413,1.372019275,-8.382490579,-4.889258949
49880000000,0.002831771,-0.176462632,0.048843733,1.329383554,-8.344414190,-4.868078453
